index,Order ID,Cust ID,Gender,Age,Age Group,Date, Month,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
12111,402-5092442-1101927,5092442,Women,76,Senior 55+,11/5/2022,Nov,Delivered,Ajio,BL035-161GOLD,Blouse,Free,1,INR,377,INDORE,MADHYA PRADESH,452016,IN,FALSE
12112,406-8297296-5259551,8297296,Women,19,Teenage 18-25,11/5/2022,Nov,Delivered,Myntra,JNE3373-KR-XXXL,kurta,3XL,1,INR,376,PIMPRI CHINCHWAD,MAHARASHTRA,411033,IN,FALSE
12113,406-5513640-9317163,5513640,Men,70,Senior 55+,11/5/2022,Nov,Delivered,Amazon,SET328-KR-NP-L,Set,L,1,INR,635,BENGALURU,KARNATAKA,560066,IN,FALSE
12114,404-7765178-7104353,7765178,Women,20,Teenage 18-25,11/5/2022,Nov,Delivered,Flipkart,SET357-KR-NP-S,Set,S,1,INR,771,KOLKATA,WEST BENGAL,700014,IN,FALSE
12115,408-0476965-0495566,476965,Women,61,Senior 55+,11/5/2022,Nov,Delivered,Flipkart,SET375-KR-NP-XXXL,Set,3XL,1,INR,696,HASSAN,KARNATAKA,573201,IN,FALSE
12116,406-4720912-2519540,4720912,Women,21,Teenage 18-25,11/5/2022,Nov,Delivered,Amazon,MEN5002-KR-M,kurta,M,1,INR,499,IMPHAL,MANIPUR,795002,IN,FALSE
12117,406-3915406-9265126,3915406,Women,38,Adult 25-55,11/5/2022,Nov,Delivered,Myntra,JNE3651-TP-N-XL,Top,XL,1,INR,518,KOLKATA,WEST BENGAL,700012,IN,FALSE
12118,171-4343049-7938757,4343049,Women,22,Teenage 18-25,11/5/2022,Nov,Delivered,Meesho,MEN5028-KR-M,kurta,M,1,INR,495,VARANASI,UTTAR PRADESH,221010,IN,FALSE
12119,408-6641797-4078765,6641797,Men,51,Adult 25-55,11/5/2022,Nov,Delivered,Amazon,NW030-TP-PJ-XL,Set,XL,1,INR,565,BENGALURU,KARNATAKA,560035,IN,FALSE
12120,405-5266554-7591521,5266554,Men,18,Teenage 18-25,11/5/2022,Nov,Delivered,Flipkart,SET288-KR-NP-XS,Set,XS,1,INR,685,NOIDA,UTTAR PRADESH,201301,IN,FALSE
12121,407-6083951-3617913,6083951,Women,57,Senior 55+,11/5/2022,Nov,Delivered,Amazon,SET414-KR-NP-XL,Set,XL,1,INR,999,SIDLAGHATTA,KARNATAKA,562105,IN,FALSE
12122,406-0424217-2957108,424217,Men,19,Teenage 18-25,11/5/2022,Nov,Delivered,Flipkart,JNE3879-DR-L,Western Dress,L,1,INR,864,BENGALURU,KARNATAKA,560075,IN,FALSE
12123,408-3827989-7405936,3827989,Men,38,Adult 25-55,11/5/2022,Nov,Delivered,Flipkart,JNE3870-DR-S,Western Dress,S,1,INR,998,CHENNAI,TAMIL NADU,600090,IN,FALSE
12124,407-9829945-1693925,9829945,Men,61,Senior 55+,11/5/2022,Nov,Delivered,Others,SET385-KR-NP-XL,Set,XL,1,INR,631,KOLKATA,WEST BENGAL,700039,IN,FALSE
12125,407-1884414-5513119,1884414,Men,37,Adult 25-55,11/5/2022,Nov,Delivered,Flipkart,SET360-KR-NP-XXL,Set,XXL,1,INR,1338,NOIDA,UTTAR PRADESH,201301,IN,FALSE
12126,407-3335536-7287551,3335536,Women,34,Adult 25-55,11/5/2022,Nov,Delivered,Flipkart,J0097-KR-S,kurta,S,1,INR,544,NEW DELHI,DELHI,110084,IN,FALSE
12127,408-9734090-6637909,9734090,Men,57,Senior 55+,11/5/2022,Nov,Delivered,Amazon,JNE3800-KR-A-XXL,Western Dress,XXL,1,INR,771,VIJAYAWADA,ANDHRA PRADESH,520012,IN,FALSE
12128,171-7202379-7353107,7202379,Women,35,Adult 25-55,11/5/2022,Nov,Delivered,Flipkart,MEN5002-KR-XXXL,kurta,3XL,1,INR,709,VELLORE,TAMIL NADU,632515,IN,TRUE
12129,171-9832182-2317909,9832182,Women,32,Adult 25-55,11/5/2022,Nov,Delivered,Amazon,MEN5002-KR-XXL,kurta,XXL,1,INR,499,Udaipur,RAJASTHAN,313001,IN,FALSE
12130,404-4996919-4793938,4996919,Men,56,Senior 55+,11/5/2022,Nov,Delivered,Flipkart,J0416-DR-L,Western Dress,L,1,INR,825,GUWAHATI,ASSAM,781020,IN,FALSE
12131,404-2013002-4312352,2013002,Men,35,Adult 25-55,11/5/2022,Nov,Delivered,Others,SET278-KR-NP-XXL,Set,XXL,1,INR,1523,THANE,MAHARASHTRA,400615,IN,TRUE
12132,405-6836990-3136307,6836990,Women,36,Adult 25-55,11/5/2022,Nov,Delivered,Flipkart,JNE3437-KR-XS,kurta,XS,1,INR,517,KUDAL,MAHARASHTRA,416520,IN,FALSE
12133,408-2845296-8422750,2845296,Men,19,Teenage 18-25,11/5/2022,Nov,Delivered,Flipkart,SET324-KR-NP-S,Set,S,1,INR,597,KOLLAM,KERALA,691503,IN,FALSE
12134,406-8501111-6712344,8501111,Women,30,Adult 25-55,11/5/2022,Nov,Delivered,Myntra,PJNE3291-KR-6XL,kurta,6XL,1,INR,869,MUMBAI,MAHARASHTRA,400022,IN,FALSE
12135,406-8501111-6712344,8501111,Women,21,Teenage 18-25,11/5/2022,Nov,Delivered,Amazon,PJNE3364-KR-5XL,kurta,5XL,1,INR,836,Dhakholi,PUNJAB,140603,IN,FALSE
12136,403-8578770-7045902,8578770,Women,42,Adult 25-55,11/5/2022,Nov,Delivered,Amazon,J0236-SKD-L,Set,L,1,INR,912,BENGALURU,KARNATAKA,560006,IN,FALSE
12137,403-2894081-8567515,2894081,Women,24,Teenage 18-25,11/5/2022,Nov,Delivered,Myntra,MEN5004-KR-S,kurta,S,1,INR,499,KOLKATA,WEST BENGAL,700039,IN,FALSE
12138,407-0718190-9783522,718190,Men,34,Adult 25-55,11/5/2022,Nov,Delivered,Myntra,JNE3870-DR-XXXL,Western Dress,3XL,1,INR,688,HYDERABAD,TELANGANA,500091,IN,FALSE
12139,404-6549846-8584346,6549846,Women,43,Adult 25-55,11/5/2022,Nov,Delivered,Flipkart,SET436-KR-NP-XS,Set,XS,1,INR,1399,SERAMPORE,WEST BENGAL,712249,IN,FALSE
12140,171-9767746-8195556,9767746,Men,40,Adult 25-55,11/5/2022,Nov,Delivered,Others,SET291-KR-PP-L,Set,L,1,INR,563,MUMBAI,MAHARASHTRA,400018,IN,FALSE
12141,402-2425129-3829907,2425129,Women,46,Adult 25-55,11/5/2022,Nov,Delivered,Flipkart,JNE3160-KR-G-L,kurta,L,1,INR,749,BENGALURU,KARNATAKA,560077,IN,FALSE
12142,406-3716000-0033931,3716000,Women,31,Adult 25-55,11/5/2022,Nov,Delivered,Flipkart,NW024-TP-PJ-S,Set,S,1,INR,560,Eranakulam,KERALA,682308,IN,FALSE
12143,405-6436216-9357151,6436216,Women,77,Senior 55+,11/5/2022,Nov,Delivered,Myntra,SET347-KR-NP-XS,Set,XS,1,INR,852,JAIPUR,RAJASTHAN,302020,IN,FALSE
12144,406-9770264-4205148,9770264,Women,30,Adult 25-55,11/5/2022,Nov,Delivered,Myntra,J0003-SET-XS,Set,XS,1,INR,664,SHIMLA,HIMACHAL PRADESH,171001,IN,FALSE
12145,404-6869770-7201143,6869770,Men,53,Adult 25-55,11/5/2022,Nov,Delivered,Flipkart,JNE3797-KR-XL,Western Dress,XL,1,INR,735,UPPER TADONG,SIKKIM,737135,IN,FALSE
12146,171-3768925-0675503,3768925,Women,73,Senior 55+,11/5/2022,Nov,Delivered,Amazon,JNE3807-KR-XS,kurta,XS,1,INR,666,MOHALI,PUNJAB,140301,IN,FALSE
12147,403-4882263-6918760,4882263,Men,26,Adult 25-55,11/5/2022,Nov,Delivered,Meesho,JNE3797-KR-S,Western Dress,S,1,INR,771,KALYAN,MAHARASHTRA,400612,IN,FALSE
12148,404-1128318-1975530,1128318,Women,43,Adult 25-55,11/5/2022,Nov,Delivered,Flipkart,J0041-SET-L,Set,L,1,INR,660,RAMNAGAR,WEST BENGAL,721446,IN,FALSE
12149,405-8235581-6804316,8235581,Men,37,Adult 25-55,11/5/2022,Nov,Delivered,Amazon,J0401-DR-XL,Western Dress,XL,1,INR,885,GURUGRAM,HARYANA,122018,IN,FALSE
12150,404-4548692-0760338,4548692,Women,72,Senior 55+,11/5/2022,Nov,Delivered,Meesho,JNE3722-KR-M,kurta,M,1,INR,301,"Kalaiyanur, coimbatore",TAMIL NADU,641108,IN,FALSE
12151,403-4505425-0900302,4505425,Men,46,Adult 25-55,11/5/2022,Nov,Delivered,Nalli,JNE3904-DR-XL,Western Dress,XL,1,INR,599,ANAND,GUJARAT,388120,IN,FALSE
12152,406-0779911-2707531,779911,Women,39,Adult 25-55,11/5/2022,Nov,Delivered,Meesho,JNE3722-KR-M,kurta,M,1,INR,277,TIRUVANNAMALAI,TAMIL NADU,606601,IN,FALSE
12153,408-0472185-6198740,472185,Men,25,Teenage 18-25,11/5/2022,Nov,Delivered,Flipkart,SET192-KR-NP-XXXL,Set,3XL,1,INR,648,NEW DELHI,DELHI,110077,IN,FALSE
12154,405-6524642-4463564,6524642,Men,28,Adult 25-55,11/5/2022,Nov,Delivered,Ajio,SET341-KR-NP-S,Set,S,1,INR,857,HYDERABAD,TELANGANA,500023,IN,FALSE
12155,408-9929975-2118741,9929975,Women,48,Adult 25-55,11/5/2022,Nov,Delivered,Myntra,SAR004,Saree,Free,1,INR,544,Hyderabad,TELANGANA,500072,IN,FALSE
12156,408-9929975-2118741,9929975,Women,34,Adult 25-55,11/5/2022,Nov,Delivered,Amazon,SET349-KR-NP-XXL,Set,XXL,1,INR,930,PAURI,UTTARAKHAND,246174,IN,FALSE
12157,408-3662037-1515565,3662037,Men,40,Adult 25-55,11/5/2022,Nov,Delivered,Myntra,SET278-KR-NP-M,Set,M,1,INR,1442,PUNE,MAHARASHTRA,411021,IN,FALSE
12158,406-8309196-7163559,8309196,Women,44,Adult 25-55,11/5/2022,Nov,Delivered,Amazon,JNE3405-KR-XS,kurta,XS,1,INR,435,KHARGONE,MADHYA PRADESH,451113,IN,FALSE
12159,406-9722288-6801908,9722288,Women,62,Senior 55+,11/5/2022,Nov,Refunded,Ajio,JNE3735-KR-XXXL,kurta,3XL,1,INR,386,BENGALURU,KARNATAKA,560067,IN,FALSE
12160,404-7264374-5490750,7264374,Men,49,Adult 25-55,11/5/2022,Nov,Delivered,Nalli,JNE3797-KR-S,Western Dress,S,1,INR,735,BAGASARA,GUJARAT,365440,IN,FALSE
12161,408-4781051-5673114,4781051,Men,29,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,J0399-DR-S,Western Dress,S,1,INR,791,MUMBAI,MAHARASHTRA,400059,IN,FALSE
12162,402-3117530-9702739,3117530,Men,19,Teenage 18-25,10/5/2022,Oct,Delivered,Amazon,JNE3800-KR-L,Western Dress,L,1,INR,771,GOALPARA,ASSAM,783101,IN,FALSE
12163,404-4613901-2698757,4613901,Women,19,Teenage 18-25,10/5/2022,Oct,Returned,Myntra,JNE3461-KR-M,kurta,M,1,INR,352,CHENNAI,TAMIL NADU,600116,IN,FALSE
12164,402-5951280-6364325,5951280,Men,63,Senior 55+,10/5/2022,Oct,Delivered,Amazon,JNE3707-DR-L,Western Dress,L,1,INR,581,Guntur,ANDHRA PRADESH,522007,IN,FALSE
12165,408-9927049-3011552,9927049,Women,40,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,JNE3895-TP-L,Top,L,1,INR,1039,OZAR,MAHARASHTRA,422207,IN,FALSE
12166,407-5757360-0334729,5757360,Men,38,Adult 25-55,10/5/2022,Oct,Cancelled,Flipkart,BTM033-NP-XXXL,Bottom,3XL,1,INR,297,BIDHAN NAGAR,WEST BENGAL,700091,IN,FALSE
12167,407-5757360-0334729,5757360,Women,47,Adult 25-55,10/5/2022,Oct,Delivered,Nalli,BTM029-NP-S,Bottom,S,1,INR,518,KALADHUNGI,UTTARAKHAND,263139,IN,FALSE
12168,407-5757360-0334729,5757360,Men,29,Adult 25-55,10/5/2022,Oct,Delivered,Flipkart,BTM030-NP-XXXL,Bottom,3XL,1,INR,301,BENGALURU,KARNATAKA,560037,IN,FALSE
12169,402-6247615-1262716,6247615,Women,69,Senior 55+,10/5/2022,Oct,Delivered,Amazon,J0340-TP-S,Top,S,1,INR,599,LUCKNOW,UTTAR PRADESH,226016,IN,FALSE
12170,402-4416964-6755536,4416964,Men,49,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,J0341-DR-M,Western Dress,M,1,INR,743,HIRIYUR,KARNATAKA,577598,IN,FALSE
12171,171-8755070-6161112,8755070,Men,47,Adult 25-55,10/5/2022,Oct,Delivered,Flipkart,SET392-KR-NP-XS,Set,XS,1,INR,799,Dharmadom,KERALA,670661,IN,FALSE
12172,402-2449341-3851517,2449341,Men,35,Adult 25-55,10/5/2022,Oct,Delivered,Flipkart,SET152-KR-NP-S,Set,S,1,INR,469,BENGALURU,KARNATAKA,560078,IN,FALSE
12173,171-4059404-4288319,4059404,Women,22,Teenage 18-25,10/5/2022,Oct,Delivered,Amazon,NW008-ST-CP-XL,Set,XL,1,INR,558,ROBERTSONPET,KARNATAKA,563120,IN,FALSE
12174,402-5557858-4621159,5557858,Women,24,Teenage 18-25,10/5/2022,Oct,Delivered,Amazon,JNE3627-KR-L,kurta,L,1,INR,318,GUWAHATI,ASSAM,781022,IN,FALSE
12175,408-7089528-8168341,7089528,Men,57,Senior 55+,10/5/2022,Oct,Delivered,Meesho,JNE3797-KR-L,Western Dress,L,1,INR,715,CHERUTHAZHAM,KERALA,670307,IN,FALSE
12176,402-6705166-6042727,6705166,Men,33,Adult 25-55,10/5/2022,Oct,Delivered,Nalli,J0341-DR-S,Western Dress,S,1,INR,885,HYDERABAD,TELANGANA,500001,IN,FALSE
12177,171-3482753-7531560,3482753,Men,40,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,JNE3798-KR-L,Western Dress,L,1,INR,735,HYDERABAD,TELANGANA,500090,IN,FALSE
12178,408-8692107-2856330,8692107,Women,44,Adult 25-55,10/5/2022,Oct,Delivered,Others,MEN5002-KR-L,kurta,L,1,INR,495,BANGALORE,KARNATAKA,560038,IN,FALSE
12179,403-7195818-1897138,7195818,Men,36,Adult 25-55,10/5/2022,Oct,Delivered,Myntra,J0013-SKD-XXL,Set,XXL,1,INR,1018,BENGALURU,KARNATAKA,560068,IN,FALSE
12180,171-3249021-6069159,3249021,Men,24,Teenage 18-25,10/5/2022,Oct,Delivered,Others,JNE3798-KR-XL,Western Dress,XL,1,INR,771,GREAT NICOBAR,ANDAMAN & NICOBAR ,744302,IN,FALSE
12181,171-3249021-6069159,3249021,Women,35,Adult 25-55,10/5/2022,Oct,Delivered,Myntra,JNE3567-KR-L,kurta,L,1,INR,399,RAIPUR,CHHATTISGARH,492001,IN,FALSE
12182,407-4322654-5584356,4322654,Men,55,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,SET355-KR-PP-L,Set,L,1,INR,1399,RANCHI,JHARKHAND,834010,IN,FALSE
12183,407-4322654-5584356,4322654,Women,43,Adult 25-55,10/5/2022,Oct,Delivered,Flipkart,SET356-KR-NP-S,Set,S,1,INR,969,GUNTUR,ANDHRA PRADESH,522019,IN,FALSE
12184,407-4322654-5584356,4322654,Women,48,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,SET268-KR-NP-S,Set,S,1,INR,788,Kochi,KERALA,682023,IN,FALSE
12185,407-4322654-5584356,4322654,Men,49,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,SET291-KR-PP-XL,Set,XL,1,INR,569,Salcete,GOA,403715,IN,FALSE
12186,406-6652864-7365911,6652864,Women,33,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,J0041-SET-M,Set,M,1,INR,631,CHENNAI,TAMIL NADU,600026,IN,FALSE
12187,171-3778557-4171521,3778557,Women,43,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,JNE3659-TP-N-XL,Top,XL,1,INR,493,NEW DELHI,DELHI,110018,IN,FALSE
12188,403-7869125-5194767,7869125,Men,40,Adult 25-55,10/5/2022,Oct,Delivered,Flipkart,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,735,BENGALURU,KARNATAKA,560082,IN,FALSE
12189,403-7869125-5194767,7869125,Women,48,Adult 25-55,10/5/2022,Oct,Refunded,Amazon,JNE3805-KR-M,kurta,M,1,INR,487,FATEHABAD,HARYANA,125050,IN,FALSE
12190,405-9220884-3534756,9220884,Men,33,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,SET288-KR-NP-XXXL,Set,3XL,1,INR,631,AHMEDABAD,GUJARAT,382345,IN,FALSE
12191,408-7053934-6044345,7053934,Men,66,Senior 55+,10/5/2022,Oct,Delivered,Ajio,SET349-KR-NP-S,Set,S,1,INR,958,Rewari,HARYANA,123401,IN,FALSE
12192,405-8750617-2586725,8750617,Men,71,Senior 55+,10/5/2022,Oct,Delivered,Amazon,JNE3797-KR-S,Western Dress,S,1,INR,735,NEW DELHI,DELHI,110047,IN,FALSE
12193,405-7594218-8409961,7594218,Women,53,Adult 25-55,10/5/2022,Oct,Refunded,Amazon,JNE2014-KR-178-M,kurta,M,1,INR,353,TIRUNELVELI,TAMIL NADU,627109,IN,FALSE
12194,402-3941549-5180313,3941549,Women,40,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,SET053-KR-NP-XL,Set,XL,1,INR,599,THANE,MAHARASHTRA,400602,IN,FALSE
12195,404-1834485-5548321,1834485,Men,77,Senior 55+,10/5/2022,Oct,Delivered,Amazon,J0243-DR-XXXL,Ethnic Dress,3XL,1,INR,939,HYDERABAD,TELANGANA,500050,IN,FALSE
12196,405-6748000-8455508,6748000,Women,38,Adult 25-55,10/5/2022,Oct,Refunded,Amazon,J0297-TP-XL,Top,XL,1,INR,540,Rohtak,HARYANA,124303,IN,FALSE
12197,405-8721497-9040343,8721497,Men,74,Senior 55+,10/5/2022,Oct,Delivered,Meesho,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,735,AHMADNAGAR,MAHARASHTRA,414003,IN,FALSE
12198,407-8574511-8151509,8574511,Women,40,Adult 25-55,10/5/2022,Oct,Refunded,Amazon,JNE3784-KR-XXL,kurta,XXL,1,INR,487,BELAGAVI,KARNATAKA,590010,IN,FALSE
12199,171-2463199-1920369,2463199,Women,41,Adult 25-55,10/5/2022,Oct,Refunded,Myntra,JNE3463-KR-S,kurta,S,1,INR,528,VASAI VIRAR,MAHARASHTRA,401201,IN,FALSE
12200,406-1167716-5833138,1167716,Women,33,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,SET278-KR-NP-XXXL,Set,3XL,1,INR,1523,THANE,MAHARASHTRA,421501,IN,FALSE
12201,408-1846539-9633153,1846539,Men,47,Adult 25-55,10/5/2022,Oct,Delivered,Flipkart,SET268-KR-NP-L,Set,L,1,INR,788,Mysuru,KARNATAKA,570017,IN,FALSE
12202,403-6727532-0313117,6727532,Men,27,Adult 25-55,10/5/2022,Oct,Delivered,Myntra,JNE3797-KR-XS,Western Dress,XS,1,INR,735,PATNA,BIHAR,800023,IN,FALSE
12203,406-4355989-7083559,4355989,Women,42,Adult 25-55,10/5/2022,Oct,Refunded,Amazon,JNE3802-KR-S,kurta,S,1,INR,453,BENGALURU,KARNATAKA,560067,IN,FALSE
12204,404-9898930-3335541,9898930,Women,35,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,SET345-KR-NP-L,Set,L,1,INR,635,YADGIR,KARNATAKA,585202,IN,FALSE
12205,406-4571730-1401915,4571730,Women,47,Adult 25-55,10/5/2022,Oct,Refunded,Amazon,J0118-TP-M,Top,M,1,INR,518,MANGALURU,KARNATAKA,575019,IN,FALSE
12206,407-7109569-5647525,7109569,Women,54,Adult 25-55,10/5/2022,Oct,Delivered,Flipkart,JNE3797-KR-M,Western Dress,M,1,INR,735,OTTAPPALAM,KERALA,679516,IN,FALSE
12207,406-1357962-0589153,1357962,Women,55,Adult 25-55,10/5/2022,Oct,Delivered,Flipkart,J0341-DR-XXL,Western Dress,XXL,1,INR,842,BALLY,WEST BENGAL,711204,IN,FALSE
12208,404-5136093-3217922,5136093,Women,18,Teenage 18-25,10/5/2022,Oct,Delivered,Myntra,JNE3797-KR-M,Western Dress,M,1,INR,735,LUCKNOW,UTTAR PRADESH,226020,IN,FALSE
12209,406-7392866-8544303,7392866,Men,64,Senior 55+,10/5/2022,Oct,Delivered,Myntra,J0003-SET-S,Set,S,1,INR,696,MUMBAI,MAHARASHTRA,400101,IN,FALSE
12210,171-5838064-7337118,5838064,Women,27,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,J0415-DR-XXXL,Western Dress,3XL,1,INR,899,PATNA,BIHAR,800013,IN,FALSE
12211,402-1796683-3215510,1796683,Women,20,Teenage 18-25,10/5/2022,Oct,Cancelled,Amazon,SET364-KR-NP-M,Set,M,1,INR,1338,KALIAPANI,ODISHA,755028,IN,FALSE
12212,407-2033089-5817958,2033089,Women,18,Teenage 18-25,10/5/2022,Oct,Delivered,Myntra,J0231-SKD-M,Set,M,1,INR,1205,KANPUR,UTTAR PRADESH,208004,IN,FALSE
12213,403-2801306-2518734,2801306,Men,48,Adult 25-55,10/5/2022,Oct,Delivered,Ajio,SET269-KR-NP-XL,Set,XL,1,INR,799,CHENNAI,TAMIL NADU,600092,IN,FALSE
12214,407-1329675-2548354,1329675,Women,31,Adult 25-55,10/5/2022,Oct,Refunded,Flipkart,JNE3757-KR-M,kurta,M,1,INR,481,TADONG,SIKKIM,737102,IN,FALSE
12215,402-2111742-3540317,2111742,Men,78,Senior 55+,10/5/2022,Oct,Cancelled,Flipkart,SET236-KR-PP-XXL,Set,XXL,1,INR,788,BENGALURU,KARNATAKA,560052,IN,FALSE
12216,407-2406058-6606710,2406058,Women,36,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,SET386-KR-NP-L,Set,L,1,INR,631,KATHUA,JAMMU & KASHMIR,184102,IN,FALSE
12217,407-2406058-6606710,2406058,Women,31,Adult 25-55,10/5/2022,Oct,Refunded,Amazon,J0139-KR-XXXL,kurta,3XL,1,INR,387,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
12218,407-9177800-5077943,9177800,Men,49,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,SET408-KR-NP-XL,Set,XL,1,INR,499,MUMBAI,MAHARASHTRA,400087,IN,FALSE
12219,407-6674466-4482738,6674466,Men,28,Adult 25-55,10/5/2022,Oct,Delivered,Ajio,SET353-KR-NP-XXXL,Set,3XL,1,INR,888,GURUGRAM,HARYANA,122001,IN,FALSE
12220,403-2672176-2631536,2672176,Women,34,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,SET401-KR-NP-L,Set,L,1,INR,969,AHMEDABAD,GUJARAT,380051,IN,FALSE
12221,403-2672176-2631536,2672176,Women,21,Teenage 18-25,10/5/2022,Oct,Delivered,Nalli,JNE3560-KR-L,kurta,L,1,INR,544,KALAMASSERY,KERALA,682030,IN,FALSE
12222,402-0489707-6245905,489707,Women,29,Adult 25-55,10/5/2022,Oct,Cancelled,Myntra,JNE3522-KR-XXXL,kurta,3XL,1,INR,325,TUMAKURU,KARNATAKA,572104,IN,FALSE
12223,403-7323569-4606705,7323569,Men,26,Adult 25-55,10/5/2022,Oct,Delivered,Myntra,J0003-SET-XL,Set,XL,1,INR,664,KALYAN,MAHARASHTRA,421301,IN,FALSE
12224,404-9284084-4693151,9284084,Women,23,Teenage 18-25,10/5/2022,Oct,Delivered,Myntra,SET339-KR-NP-XXXL,Set,3XL,1,INR,736,KANPUR,UTTAR PRADESH,208011,IN,FALSE
12225,405-6911421-0920329,6911421,Men,24,Teenage 18-25,10/5/2022,Oct,Delivered,Flipkart,SET221-KR-NP-XXL,Set,XXL,1,INR,684,NEW DELHI,DELHI,110053,IN,FALSE
12226,407-8182568-2914743,8182568,Women,45,Adult 25-55,10/5/2022,Oct,Delivered,Flipkart,JNE3797-KR-XL,Western Dress,XL,1,INR,771,"VASAI,Palghar",MAHARASHTRA,401303,IN,FALSE
12227,407-6917317-1553118,6917317,Women,31,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,SET324-KR-NP-S,Set,S,1,INR,635,BENGALURU,KARNATAKA,560040,IN,FALSE
12228,408-5605229-1781937,5605229,Women,44,Adult 25-55,10/5/2022,Oct,Delivered,Myntra,MEN5004-KR-M,kurta,M,1,INR,480,BHOPAL,MADHYA PRADESH,462026,IN,FALSE
12229,406-7120698-9666733,7120698,Men,40,Adult 25-55,10/5/2022,Oct,Delivered,Myntra,SET197-KR-NP-XL,Set,XL,1,INR,759,DHARWAD,KARNATAKA,580001,IN,FALSE
12230,406-5311919-4272342,5311919,Women,59,Senior 55+,10/5/2022,Oct,Refunded,Flipkart,JNE3613-KR-XXXL,kurta,3XL,1,INR,399,GURUGRAM,HARYANA,122003,IN,FALSE
12231,406-5311919-4272342,5311919,Women,21,Teenage 18-25,10/5/2022,Oct,Refunded,Flipkart,JNE3613-KR-XXL,kurta,XXL,1,INR,399,NEW TOWN,WEST BENGAL,700135,IN,FALSE
12232,408-0170446-4244305,170446,Women,29,Adult 25-55,10/5/2022,Oct,Delivered,Myntra,JNE3797-KR-M,Western Dress,M,1,INR,735,ERODE,TAMIL NADU,638004,IN,FALSE
12233,402-5250634-5541113,5250634,Men,51,Adult 25-55,10/5/2022,Oct,Delivered,Flipkart,SET278-KR-NP-XS,Set,XS,1,INR,1432,PATNA,BIHAR,800020,IN,FALSE
12234,404-7549183-4899506,7549183,Men,30,Adult 25-55,10/5/2022,Oct,Cancelled,Amazon,SET363-KR-NP-M,Set,M,1,INR,1338,HYDERABAD,TELANGANA,500018,IN,FALSE
12235,407-7099941-0725950,7099941,Women,20,Teenage 18-25,10/5/2022,Oct,Refunded,Amazon,JNE3633-KR-S,kurta,S,1,INR,459,VISAKHAPATNAM,ANDHRA PRADESH,530002,IN,FALSE
12236,404-9312902-9313909,9312902,Women,22,Teenage 18-25,10/5/2022,Oct,Delivered,Amazon,JNE3710-DR-XXXL,Western Dress,3XL,1,INR,690,NOIDA,UTTAR PRADESH,201301,IN,FALSE
12237,405-7788479-5089959,7788479,Women,28,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,MEN5009-KR-M,kurta,M,1,INR,484,BENGALURU,KARNATAKA,560058,IN,FALSE
12238,403-1758183-9641143,1758183,Women,49,Adult 25-55,10/5/2022,Oct,Refunded,Flipkart,J0213-TP-L,Top,L,1,INR,563,SURAT,GUJARAT,395007,IN,FALSE
12239,407-9556093-5692313,9556093,Women,22,Teenage 18-25,10/5/2022,Oct,Delivered,Meesho,J0386-KR-XXXL,kurta,3XL,1,INR,967,RAICHUR,KARNATAKA,584101,IN,FALSE
12240,403-4555840-1865945,4555840,Men,28,Adult 25-55,10/5/2022,Oct,Delivered,Meesho,J0376-SKD-XL,Set,XL,1,INR,999,ANANTAPUR,ANDHRA PRADESH,515004,IN,FALSE
12241,406-3121744-0993940,3121744,Women,47,Adult 25-55,10/5/2022,Oct,Delivered,Amazon,JNE3396-KR-XL,kurta,XL,1,INR,458,KANNIYAKUMARI DISTRICT,TAMIL NADU,629165,IN,FALSE
12242,402-9812247-8317947,9812247,Women,41,Adult 25-55,10/5/2022,Oct,Refunded,Flipkart,J0213-TP-XXXL,Top,3XL,1,INR,599,MUMBAI,MAHARASHTRA,400012,IN,FALSE
12243,403-6794998-0514700,6794998,Women,42,Adult 25-55,10/5/2022,Oct,Refunded,Amazon,JNE3633-KR-XL,kurta,XL,2,INR,918,HYDERABAD,TELANGANA,500048,IN,FALSE
